id,user_id,order_date,status
146,311,2020-01-02,shipped
147,360,2020-01-02,completed
148,859,2020-01-02,completed
149,680,2020-01-02,shipped
150,118,2020-01-02,returned
151,172,2020-01-02,completed
152,301,2020-01-02,placed
153,811,2020-01-02,completed
154,103,2020-01-02,completed
155,690,2020-01-02,shipped
156,198,2020-01-02,completed
157,720,2020-01-02,completed
158,637,2020-01-02,completed
159,664,2020-01-02,placed
160,843,2020-01-02,placed
161,241,2020-01-02,completed
162,758,2020-01-02,placed
163,181,2020-01-02,completed
164,176,2020-01-02,completed
165,510,2020-01-02,completed
166,74,2020-01-02,completed
167,115,2020-01-02,completed
168,343,2020-01-02,completed
169,377,2020-01-02,completed
170,521,2020-01-02,placed
171,129,2020-01-02,shipped
172,111,2020-01-02,placed
173,397,2020-01-02,returned
174,555,2020-01-02,completed
175,33,2020-01-02,completed
176,639,2020-01-02,completed
177,773,2020-01-02,completed
178,636,2020-01-02,shipped
179,16,2020-01-02,returned
180,656,2020-01-02,completed
181,607,2020-01-02,returned
182,755,2020-01-03,placed
183,150,2020-01-03,completed
184,206,2020-01-03,placed
185,576,2020-01-03,completed
186,661,2020-01-03,completed
187,610,2020-01-03,completed
188,290,2020-01-03,placed
189,809,2020-01-03,shipped
190,670,2020-01-03,completed
191,189,2020-01-03,completed
192,204,2020-01-03,shipped
193,295,2020-01-03,placed
194,65,2020-01-03,completed
195,120,2020-01-03,completed
196,833,2020-01-03,completed
197,534,2020-01-03,completed
198,245,2020-01-03,returned
199,591,2020-01-03,completed
200,95,2020-01-03,completed
201,308,2020-01-03,completed
202,135,2020-01-03,completed
203,601,2020-01-03,completed
204,92,2020-01-03,completed
205,282,2020-01-03,shipped
206,232,2020-01-03,completed
207,60,2020-01-03,shipped
208,571,2020-01-03,completed
209,284,2020-01-03,completed
210,379,2020-01-03,completed
211,280,2020-01-03,placed
212,178,2020-01-03,completed
213,113,2020-01-03,completed
214,561,2020-01-03,shipped
215,63,2020-01-03,returned
216,3,2020-01-03,completed
217,544,2020-01-03,completed
218,168,2020-01-03,shipped
219,194,2020-01-03,placed
220,539,2020-01-03,completed
221,155,2020-01-03,placed
222,341,2020-01-03,return_pending
223,318,2020-01-03,completed
224,34,2020-01-03,completed
225,556,2020-01-03,placed
226,602,2020-01-03,completed
227,705,2020-01-03,completed
228,140,2020-01-03,shipped
229,743,2020-01-03,completed
230,398,2020-01-03,completed
231,167,2020-01-03,completed
232,56,2020-01-03,completed
233,5,2020-01-03,shipped
234,311,2020-01-03,placed
235,360,2020-01-03,completed
236,680,2020-01-03,completed
237,642,2020-01-03,placed
238,118,2020-01-03,completed
239,172,2020-01-03,placed
240,301,2020-01-03,returned
241,103,2020-01-03,completed
242,518,2020-01-03,placed
243,198,2020-01-03,returned
244,637,2020-01-03,return_pending
245,664,2020-01-03,completed
246,758,2020-01-03,completed
247,181,2020-01-03,completed
248,884,2020-01-03,placed
249,176,2020-01-03,completed
250,510,2020-01-03,shipped
251,74,2020-01-03,shipped
252,115,2020-01-03,completed
253,343,2020-01-03,completed
254,377,2020-01-03,placed
255,737,2020-01-03,return_pending
256,805,2020-01-03,shipped
257,749,2020-01-03,completed
258,728,2020-01-03,completed
259,521,2020-01-03,completed
260,129,2020-01-03,completed
261,111,2020-01-03,placed
262,397,2020-01-03,shipped
263,530,2020-01-03,completed
264,33,2020-01-03,completed
265,639,2020-01-03,completed
266,876,2020-01-03,completed
267,636,2020-01-03,completed
268,16,2020-01-03,placed
269,607,2020-01-03,completed
270,150,2020-01-04,completed
271,576,2020-01-04,returned
272,476,2020-01-04,shipped
273,809,2020-01-04,placed
274,777,2020-01-04,completed
275,823,2020-01-04,completed
276,95,2020-01-04,returned
277,739,2020-01-04,completed
278,778,2020-01-04,completed
279,848,2020-01-04,shipped
280,539,2020-01-04,completed
281,743,2020-01-04,completed
282,731,2020-01-04,completed
283,680,2020-01-04,completed
284,493,2020-01-04,completed
285,758,2020-01-04,completed
286,884,2020-01-04,shipped
287,445,2020-01-04,completed
288,481,2020-01-04,completed
289,766,2020-01-04,placed
290,773,2020-01-04,completed
291,576,2020-01-05,completed
292,421,2020-01-05,completed
293,798,2020-01-05,shipped
294,457,2020-01-05,completed
295,833,2020-01-05,shipped
296,780,2020-01-05,completed
297,450,2020-01-05,completed
298,812,2020-01-05,completed
299,423,2020-01-05,completed
300,449,2020-01-05,placed
301,704,2020-01-05,placed
302,465,2020-01-05,completed
303,768,2020-01-05,completed
304,848,2020-01-05,placed
305,492,2020-01-05,returned
306,398,2020-01-05,completed
307,859,2020-01-05,completed
308,422,2020-01-05,placed
309,697,2020-01-05,completed
310,811,2020-01-05,completed
311,103,2020-01-05,completed
312,486,2020-01-05,completed
313,493,2020-01-05,completed
314,695,2020-01-05,completed
315,843,2020-01-05,shipped
316,445,2020-01-05,completed
317,749,2020-01-05,completed
318,766,2020-01-05,completed
319,863,2020-01-05,completed
320,33,2020-01-05,completed
321,876,2020-01-05,completed
322,755,2020-01-06,completed
323,183,2020-01-06,completed
324,150,2020-01-06,placed
325,206,2020-01-06,completed
326,576,2020-01-06,completed
327,661,2020-01-06,completed
328,290,2020-01-06,completed
329,405,2020-01-06,completed
330,670,2020-01-06,completed
331,189,2020-01-06,completed
332,204,2020-01-06,completed
333,295,2020-01-06,completed
334,120,2020-01-06,placed
335,833,2020-01-06,placed
336,362,2020-01-06,completed
337,245,2020-01-06,placed
338,591,2020-01-06,completed
339,95,2020-01-06,return_pending
340,780,2020-01-06,completed
341,308,2020-01-06,placed
342,135,2020-01-06,completed
343,601,2020-01-06,completed
344,552,2020-01-06,completed
345,92,2020-01-06,completed
346,60,2020-01-06,placed
347,284,2020-01-06,placed
348,812,2020-01-06,completed
349,280,2020-01-06,placed
350,778,2020-01-06,returned
351,178,2020-01-06,shipped
352,113,2020-01-06,shipped
353,704,2020-01-06,placed
354,561,2020-01-06,completed
355,678,2020-01-06,completed
356,63,2020-01-06,completed
357,3,2020-01-06,completed
358,168,2020-01-06,completed
359,194,2020-01-06,completed
360,539,2020-01-06,completed
361,155,2020-01-06,shipped
362,341,2020-01-06,returned
363,34,2020-01-06,completed
364,556,2020-01-06,completed
365,828,2020-01-06,completed
366,592,2020-01-06,completed
367,140,2020-01-06,completed
368,743,2020-01-06,completed
369,398,2020-01-06,shipped
370,310,2020-01-06,placed
371,167,2020-01-06,placed
372,56,2020-01-06,completed
373,5,2020-01-06,completed
374,311,2020-01-06,shipped
375,698,2020-01-06,completed
376,118,2020-01-06,completed
377,697,2020-01-06,completed
378,172,2020-01-06,placed
379,301,2020-01-06,shipped
380,811,2020-01-06,shipped
381,103,2020-01-06,completed
382,518,2020-01-06,returned
383,198,2020-01-06,shipped
384,637,2020-01-06,placed
385,629,2020-01-06,completed
386,664,2020-01-06,placed
387,181,2020-01-06,completed
388,631,2020-01-06,completed
389,176,2020-01-06,completed
390,510,2020-01-06,placed
391,74,2020-01-06,completed
392,115,2020-01-06,completed
393,343,2020-01-06,shipped
394,377,2020-01-06,completed
395,521,2020-01-06,completed
396,129,2020-01-06,completed
397,877,2020-01-06,shipped
398,111,2020-01-06,shipped
399,555,2020-01-06,placed
400,519,2020-01-06,completed
401,530,2020-01-06,completed
402,33,2020-01-06,placed
403,639,2020-01-06,placed
404,636,2020-01-06,completed
405,656,2020-01-06,shipped
406,183,2020-01-07,completed
407,150,2020-01-07,completed
408,206,2020-01-07,completed
409,576,2020-01-07,completed
410,652,2020-01-07,completed
411,616,2020-01-07,placed
412,538,2020-01-07,completed
413,661,2020-01-07,placed
414,405,2020-01-07,placed
415,734,2020-01-07,completed
416,670,2020-01-07,returned
417,204,2020-01-07,completed
418,65,2020-01-07,completed
419,120,2020-01-07,shipped
420,362,2020-01-07,shipped
421,534,2020-01-07,shipped
422,245,2020-01-07,completed
423,95,2020-01-07,shipped
424,780,2020-01-07,completed
425,308,2020-01-07,completed
426,135,2020-01-07,completed
427,601,2020-01-07,return_pending
428,739,2020-01-07,placed
429,552,2020-01-07,placed
430,92,2020-01-07,completed
431,624,2020-01-07,placed
432,60,2020-01-07,completed
433,571,2020-01-07,completed
434,812,2020-01-07,shipped
435,379,2020-01-07,completed
436,280,2020-01-07,completed
437,778,2020-01-07,completed
438,178,2020-01-07,placed
439,113,2020-01-07,placed
440,63,2020-01-07,completed
441,3,2020-01-07,completed
442,544,2020-01-07,shipped
443,168,2020-01-07,completed
444,768,2020-01-07,completed
445,194,2020-01-07,completed
446,539,2020-01-07,completed
447,155,2020-01-07,completed
448,341,2020-01-07,returned
449,34,2020-01-07,returned
450,556,2020-01-07,shipped
451,387,2020-01-07,placed
452,602,2020-01-07,shipped
453,140,2020-01-07,completed
454,743,2020-01-07,placed
455,398,2020-01-07,placed
456,310,2020-01-07,completed
457,167,2020-01-07,completed
458,56,2020-01-07,completed
459,5,2020-01-07,returned
460,735,2020-01-07,shipped
461,731,2020-01-07,shipped
462,698,2020-01-07,completed
463,642,2020-01-07,completed
464,118,2020-01-07,completed
465,172,2020-01-07,completed
466,301,2020-01-07,completed
467,103,2020-01-07,completed
468,690,2020-01-07,completed
469,629,2020-01-07,completed
470,664,2020-01-07,completed
471,241,2020-01-07,shipped
472,758,2020-01-07,completed
473,181,2020-01-07,completed
474,380,2020-01-07,completed
475,176,2020-01-07,completed
476,510,2020-01-07,completed
477,74,2020-01-07,shipped
478,115,2020-01-07,completed
479,343,2020-01-07,completed
480,377,2020-01-07,completed
481,728,2020-01-07,return_pending
482,521,2020-01-07,returned
483,129,2020-01-07,completed
484,111,2020-01-07,completed
485,555,2020-01-07,completed
486,33,2020-01-07,shipped
487,639,2020-01-07,completed
488,876,2020-01-07,completed
489,636,2020-01-07,placed
490,16,2020-01-07,shipped
491,656,2020-01-07,completed
492,607,2020-01-07,completed
493,755,2020-01-08,shipped
494,183,2020-01-08,return_pending
495,150,2020-01-08,completed
496,206,2020-01-08,completed
497,576,2020-01-08,completed
498,616,2020-01-08,completed
499,661,2020-01-08,completed
500,610,2020-01-08,placed
501,527,2020-01-08,completed
502,290,2020-01-08,completed
503,777,2020-01-08,completed
504,670,2020-01-08,completed
505,782,2020-01-08,returned
506,204,2020-01-08,shipped
507,65,2020-01-08,completed
508,120,2020-01-08,shipped
509,534,2020-01-08,completed
510,245,2020-01-08,placed
511,591,2020-01-08,completed
512,95,2020-01-08,completed
513,780,2020-01-08,shipped
514,308,2020-01-08,completed
515,135,2020-01-08,placed
516,601,2020-01-08,returned
517,739,2020-01-08,completed
518,92,2020-01-08,completed
519,624,2020-01-08,completed
520,232,2020-01-08,completed
521,60,2020-01-08,completed
522,571,2020-01-08,completed
523,284,2020-01-08,placed
524,812,2020-01-08,completed
525,178,2020-01-08,completed
526,113,2020-01-08,completed
527,63,2020-01-08,completed
528,3,2020-01-08,shipped
529,694,2020-01-08,completed
530,168,2020-01-08,completed
531,768,2020-01-08,shipped
532,194,2020-01-08,completed
533,155,2020-01-08,completed
534,341,2020-01-08,completed
535,34,2020-01-08,completed
536,556,2020-01-08,completed
537,387,2020-01-08,completed
538,602,2020-01-08,completed
539,140,2020-01-08,placed
540,398,2020-01-08,completed
541,56,2020-01-08,placed
542,5,2020-01-08,shipped
543,311,2020-01-08,completed
544,360,2020-01-08,completed
545,642,2020-01-08,shipped
546,118,2020-01-08,completed
547,697,2020-01-08,completed
548,172,2020-01-08,placed
549,301,2020-01-08,placed
550,103,2020-01-08,completed
551,518,2020-01-08,completed
552,690,2020-01-08,completed
553,198,2020-01-08,return_pending
554,637,2020-01-08,completed
555,629,2020-01-08,shipped
556,664,2020-01-08,completed
557,843,2020-01-08,completed
558,241,2020-01-08,placed
559,758,2020-01-08,completed
560,181,2020-01-08,completed
561,522,2020-01-08,completed
562,176,2020-01-08,completed
563,74,2020-01-08,completed
564,115,2020-01-08,completed
565,343,2020-01-08,completed
566,377,2020-01-08,completed
567,728,2020-01-08,completed
568,129,2020-01-08,completed
569,877,2020-01-08,shipped
570,766,2020-01-08,shipped
571,111,2020-01-08,placed
572,555,2020-01-08,placed
573,519,2020-01-08,shipped
574,530,2020-01-08,completed
575,33,2020-01-08,completed
576,639,2020-01-08,returned
577,636,2020-01-08,completed
578,16,2020-01-08,completed
579,656,2020-01-08,completed
580,607,2020-01-08,completed
581,183,2020-01-09,completed
582,150,2020-01-09,completed
583,206,2020-01-09,completed
584,576,2020-01-09,completed
585,616,2020-01-09,completed
586,538,2020-01-09,shipped
587,661,2020-01-09,completed
588,610,2020-01-09,completed
589,527,2020-01-09,return_pending
590,798,2020-01-09,placed
591,239,2020-01-09,returned
592,734,2020-01-09,completed
593,670,2020-01-09,placed
594,189,2020-01-09,placed
595,204,2020-01-09,completed
596,65,2020-01-09,returned
597,833,2020-01-09,shipped
598,534,2020-01-09,shipped
599,591,2020-01-09,returned
600,95,2020-01-09,returned
601,780,2020-01-09,completed
602,889,2020-01-09,completed
603,308,2020-01-09,completed
604,135,2020-01-09,shipped
605,601,2020-01-09,completed
606,739,2020-01-09,completed
607,552,2020-01-09,placed
608,92,2020-01-09,completed
609,232,2020-01-09,shipped
610,60,2020-01-09,shipped
611,571,2020-01-09,completed
612,284,2020-01-09,placed
613,812,2020-01-09,completed
614,379,2020-01-09,placed
615,178,2020-01-09,completed
616,113,2020-01-09,completed
617,704,2020-01-09,completed
618,63,2020-01-09,completed
619,3,2020-01-09,placed
620,694,2020-01-09,completed
621,168,2020-01-09,completed
622,194,2020-01-09,placed
623,848,2020-01-09,completed
624,539,2020-01-09,completed
625,155,2020-01-09,completed
626,34,2020-01-09,completed
627,556,2020-01-09,shipped
628,602,2020-01-09,shipped
629,828,2020-01-09,completed
630,592,2020-01-09,completed
631,140,2020-01-09,shipped
632,743,2020-01-09,placed
633,398,2020-01-09,completed
634,310,2020-01-09,completed
635,167,2020-01-09,completed
636,56,2020-01-09,completed
637,5,2020-01-09,shipped
638,735,2020-01-09,placed
639,731,2020-01-09,placed
640,311,2020-01-09,completed
641,698,2020-01-09,completed
642,360,2020-01-09,completed
643,859,2020-01-09,completed
644,642,2020-01-09,shipped
645,118,2020-01-09,completed
646,172,2020-01-09,completed
647,103,2020-01-09,completed
648,198,2020-01-09,completed
649,629,2020-01-09,completed
650,664,2020-01-09,shipped
651,695,2020-01-09,completed
652,843,2020-01-09,completed
653,241,2020-01-09,placed
654,181,2020-01-09,completed
655,380,2020-01-09,completed
656,631,2020-01-09,placed
657,176,2020-01-09,completed
658,510,2020-01-09,completed
659,74,2020-01-09,completed
660,115,2020-01-09,completed
661,343,2020-01-09,completed
662,737,2020-01-09,completed
663,728,2020-01-09,placed
664,521,2020-01-09,completed
665,129,2020-01-09,placed
666,111,2020-01-09,completed
667,555,2020-01-09,completed
668,33,2020-01-09,completed
669,639,2020-01-09,shipped
670,636,2020-01-09,shipped
671,16,2020-01-09,completed
672,656,2020-01-09,completed
673,607,2020-01-09,completed
674,183,2020-01-10,completed
675,150,2020-01-10,shipped
676,206,2020-01-10,completed
677,576,2020-01-10,completed
678,616,2020-01-10,shipped
679,661,2020-01-10,completed
680,527,2020-01-10,completed
681,239,2020-01-10,return_pending
682,809,2020-01-10,completed
683,670,2020-01-10,completed
684,204,2020-01-10,completed
685,65,2020-01-10,completed
686,120,2020-01-10,completed
687,833,2020-01-10,completed
688,534,2020-01-10,placed
689,245,2020-01-10,completed
690,95,2020-01-10,completed
691,308,2020-01-10,completed
692,135,2020-01-10,completed
693,601,2020-01-10,completed
694,739,2020-01-10,placed
695,552,2020-01-10,returned
696,92,2020-01-10,completed
697,282,2020-01-10,completed
698,624,2020-01-10,completed
699,887,2020-01-10,completed
700,232,2020-01-10,placed
701,60,2020-01-10,completed
702,571,2020-01-10,completed
703,284,2020-01-10,completed
704,280,2020-01-10,placed
705,778,2020-01-10,shipped
706,178,2020-01-10,completed
707,113,2020-01-10,completed
708,561,2020-01-10,completed
709,63,2020-01-10,completed
710,3,2020-01-10,completed
711,787,2020-01-10,completed
712,544,2020-01-10,completed
713,168,2020-01-10,shipped
714,768,2020-01-10,completed
715,194,2020-01-10,completed
716,539,2020-01-10,completed
717,155,2020-01-10,completed
718,34,2020-01-10,completed
719,556,2020-01-10,return_pending
720,602,2020-01-10,completed
721,592,2020-01-10,completed
722,140,2020-01-10,completed
723,398,2020-01-10,shipped
724,310,2020-01-10,completed
725,167,2020-01-10,shipped
726,598,2020-01-10,completed
727,56,2020-01-10,shipped
728,5,2020-01-10,completed
729,731,2020-01-10,completed
730,311,2020-01-10,completed
731,698,2020-01-10,completed
732,360,2020-01-10,completed
733,859,2020-01-10,completed
734,642,2020-01-10,completed
735,118,2020-01-10,shipped
736,172,2020-01-10,completed
737,103,2020-01-10,completed
738,518,2020-01-10,completed
739,690,2020-01-10,completed
740,198,2020-01-10,completed
741,629,2020-01-10,completed
742,241,2020-01-10,completed
743,758,2020-01-10,completed
744,181,2020-01-10,placed
745,884,2020-01-10,shipped
746,522,2020-01-10,shipped
747,176,2020-01-10,completed
748,510,2020-01-10,shipped
749,74,2020-01-10,completed
750,115,2020-01-10,completed
751,377,2020-01-10,completed
752,728,2020-01-10,completed
753,129,2020-01-10,completed
754,766,2020-01-10,completed
755,111,2020-01-10,placed
756,397,2020-01-10,completed
757,555,2020-01-10,completed
758,519,2020-01-10,completed
759,530,2020-01-10,completed
760,863,2020-01-10,completed
761,33,2020-01-10,shipped
762,876,2020-01-10,completed
763,773,2020-01-10,returned
764,636,2020-01-10,completed
765,16,2020-01-10,completed
766,656,2020-01-10,returned
767,607,2020-01-10,completed
768,755,2020-01-11,completed
769,421,2020-01-11,completed
770,798,2020-01-11,completed
771,457,2020-01-11,shipped
772,833,2020-01-11,completed
773,95,2020-01-11,shipped
774,889,2020-01-11,completed
775,739,2020-01-11,completed
776,887,2020-01-11,placed
777,812,2020-01-11,completed
778,449,2020-01-11,placed
779,465,2020-01-11,placed
780,824,2020-01-11,completed
781,787,2020-01-11,placed
782,768,2020-01-11,completed
783,194,2020-01-11,completed
784,830,2020-01-11,completed
785,422,2020-01-11,completed
786,811,2020-01-11,completed
787,425,2020-01-11,shipped
788,486,2020-01-11,returned
789,843,2020-01-11,completed
790,884,2020-01-11,completed
791,445,2020-01-11,completed
792,419,2020-01-11,completed
793,728,2020-01-11,returned
794,877,2020-01-11,completed
795,481,2020-01-11,placed
796,111,2020-01-11,completed
797,639,2020-01-11,completed
798,421,2020-01-12,completed
799,734,2020-01-12,completed
800,457,2020-01-12,completed
801,483,2020-01-12,placed
802,780,2020-01-12,placed
803,739,2020-01-12,completed
804,449,2020-01-12,placed
805,465,2020-01-12,completed
806,694,2020-01-12,completed
807,768,2020-01-12,completed
808,194,2020-01-12,completed
809,492,2020-01-12,shipped
810,859,2020-01-12,completed
811,422,2020-01-12,completed
812,642,2020-01-12,completed
813,697,2020-01-12,completed
814,720,2020-01-12,placed
815,486,2020-01-12,shipped
816,884,2020-01-12,completed
817,749,2020-01-12,completed
818,766,2020-01-12,shipped
819,639,2020-01-12,returned
820,183,2020-01-13,shipped
821,150,2020-01-13,shipped
822,206,2020-01-13,placed
823,576,2020-01-13,completed
824,661,2020-01-13,completed
825,610,2020-01-13,completed
826,809,2020-01-13,shipped
827,734,2020-01-13,returned
828,670,2020-01-13,completed
829,189,2020-01-13,completed
830,204,2020-01-13,shipped
831,295,2020-01-13,placed
832,65,2020-01-13,completed
833,120,2020-01-13,placed
834,362,2020-01-13,completed
835,534,2020-01-13,completed
836,245,2020-01-13,completed
837,591,2020-01-13,completed
838,95,2020-01-13,completed
839,780,2020-01-13,return_pending
840,308,2020-01-13,placed
841,135,2020-01-13,completed
842,601,2020-01-13,completed
843,739,2020-01-13,completed
844,552,2020-01-13,completed
845,92,2020-01-13,completed
846,624,2020-01-13,placed
847,887,2020-01-13,completed
848,60,2020-01-13,completed
849,571,2020-01-13,completed
850,284,2020-01-13,completed
851,379,2020-01-13,placed
852,280,2020-01-13,return_pending
853,178,2020-01-13,completed
854,561,2020-01-13,placed
855,63,2020-01-13,placed
856,3,2020-01-13,completed
857,787,2020-01-13,completed
858,544,2020-01-13,shipped
859,168,2020-01-13,completed
860,194,2020-01-13,completed
861,155,2020-01-13,completed
862,341,2020-01-13,placed
863,318,2020-01-13,returned
864,34,2020-01-13,completed
865,387,2020-01-13,completed
866,602,2020-01-13,placed
867,140,2020-01-13,completed
868,398,2020-01-13,completed
869,167,2020-01-13,shipped
870,56,2020-01-13,completed
871,5,2020-01-13,placed
872,311,2020-01-13,shipped
873,360,2020-01-13,completed
874,859,2020-01-13,completed
875,680,2020-01-13,completed
876,642,2020-01-13,placed
877,118,2020-01-13,completed
878,172,2020-01-13,placed
879,103,2020-01-13,completed
880,690,2020-01-13,completed
881,637,2020-01-13,placed
882,695,2020-01-13,completed
883,758,2020-01-13,returned
884,181,2020-01-13,completed
885,380,2020-01-13,placed
886,522,2020-01-13,completed
887,176,2020-01-13,shipped
888,510,2020-01-13,completed
889,74,2020-01-13,completed
890,115,2020-01-13,placed
891,343,2020-01-13,completed
892,377,2020-01-13,placed
893,129,2020-01-13,completed
894,877,2020-01-13,completed
895,766,2020-01-13,completed
896,111,2020-01-13,completed
897,555,2020-01-13,placed
898,519,2020-01-13,completed
899,530,2020-01-13,shipped
900,863,2020-01-13,shipped
901,33,2020-01-13,completed
902,636,2020-01-13,returned
903,656,2020-01-13,returned
904,607,2020-01-13,completed
905,183,2020-01-14,completed
906,150,2020-01-14,completed
907,576,2020-01-14,completed
908,652,2020-01-14,placed
909,616,2020-01-14,completed
910,538,2020-01-14,completed
911,610,2020-01-14,completed
912,777,2020-01-14,completed
913,670,2020-01-14,completed
914,189,2020-01-14,completed
915,204,2020-01-14,completed
916,823,2020-01-14,completed
917,295,2020-01-14,placed
918,65,2020-01-14,placed
919,120,2020-01-14,completed
920,362,2020-01-14,completed
921,591,2020-01-14,shipped
922,95,2020-01-14,shipped
923,135,2020-01-14,completed
924,601,2020-01-14,completed
925,92,2020-01-14,placed
926,60,2020-01-14,shipped
927,571,2020-01-14,shipped
928,812,2020-01-14,completed
929,280,2020-01-14,placed
930,178,2020-01-14,completed
931,113,2020-01-14,completed
932,704,2020-01-14,completed
933,561,2020-01-14,placed
934,678,2020-01-14,completed
935,63,2020-01-14,completed
936,3,2020-01-14,completed
937,787,2020-01-14,shipped
938,168,2020-01-14,returned
939,768,2020-01-14,completed
940,194,2020-01-14,shipped
941,539,2020-01-14,placed
942,830,2020-01-14,completed
943,155,2020-01-14,shipped
944,318,2020-01-14,completed
945,34,2020-01-14,placed
946,556,2020-01-14,completed
947,387,2020-01-14,completed
948,140,2020-01-14,completed
949,398,2020-01-14,completed
950,167,2020-01-14,completed
951,56,2020-01-14,return_pending
952,5,2020-01-14,completed
953,731,2020-01-14,completed
954,311,2020-01-14,completed
955,859,2020-01-14,completed
956,642,2020-01-14,completed
957,118,2020-01-14,completed
958,697,2020-01-14,placed
959,172,2020-01-14,placed
960,811,2020-01-14,completed
961,103,2020-01-14,completed
962,518,2020-01-14,shipped
963,198,2020-01-14,placed
964,720,2020-01-14,placed
965,629,2020-01-14,completed
966,664,2020-01-14,completed
967,843,2020-01-14,completed
968,241,2020-01-14,shipped
969,181,2020-01-14,completed
970,380,2020-01-14,completed
971,631,2020-01-14,completed
972,176,2020-01-14,placed
973,510,2020-01-14,completed
974,74,2020-01-14,completed
975,115,2020-01-14,completed
976,343,2020-01-14,completed
977,805,2020-01-14,shipped
978,521,2020-01-14,completed
979,129,2020-01-14,placed
980,111,2020-01-14,completed
981,555,2020-01-14,shipped
982,530,2020-01-14,completed
983,33,2020-01-14,completed
984,639,2020-01-14,completed
985,240,2020-01-14,placed
986,773,2020-01-14,completed
